key;gender;frequency;probability;original_name;yoform
созонтьевна;Ж;18;2.233578756899013e-07;созонтий;созонтьевна
сократович;М;5000;6.204385435830592e-05;сократ;сократович
сократовна;Ж;5000;6.204385435830592e-05;сократ;сократовна
сократыч;М;5000;6.204385435830592e-05;сократ;сократыч
соломонович;М;5000;6.204385435830592e-05;соломон;соломонович
соломоновна;Ж;5000;6.204385435830592e-05;соломон;соломоновна
сосипатрович;М;32;3.9708066789315785e-07;сосипатр;сосипатрович
сосипатровна;Ж;32;3.9708066789315785e-07;сосипатр;сосипатровна
соссиевич;М;5;6.204385435830592e-08;соссий;соссиевич
соссиевна;Ж;5;6.204385435830592e-08;соссий;соссиевна
софонович;М;750;9.306578153745887e-06;софон;софонович
софоновна;Ж;750;9.306578153745887e-06;софон;софоновна
софониевич;М;20;2.4817541743322367e-07;софоний;софониевич
софониевна;Ж;20;2.4817541743322367e-07;софоний;софониевна
софоньевич;М;20;2.4817541743322367e-07;софоний;софоньевич
софоньевна;Ж;20;2.4817541743322367e-07;софоний;софоньевна
софоньич;М;20;2.4817541743322367e-07;софоний;софоньич
софонич;М;3;3.722631261498355e-08;софония;софонич
софонична;Ж;3;3.722631261498355e-08;софония;софонична
софронович;М;846;1.049782015742536e-05;софрон;софронович
софроновна;Ж;846;1.049782015742536e-05;софрон;софроновна
софроныч;М;846;1.049782015742536e-05;софрон;софроныч
софрониевич;М;232;2.8788348422253945e-06;софроний;софрониевич
софрониевна;Ж;232;2.8788348422253945e-06;софроний;софрониевна
софроньевич;М;232;2.8788348422253945e-06;софроний;софроньевич
софроньевна;Ж;232;2.8788348422253945e-06;софроний;софроньевна
спартакович;М;25000;0.0003102192717915296;спартак;спартакович
спартаковна;Ж;25000;0.0003102192717915296;спартак;спартаковна
спасович;М;22000;0.00027299295917654603;спас;спасович
спасовна;Ж;22000;0.00027299295917654603;спас;спасовна
спиридонович;М;2000;2.4817541743322365e-05;спиридон;спиридонович
спиридоновна;Ж;2000;2.4817541743322365e-05;спиридон;спиридоновна
спиридоныч;М;2000;2.4817541743322365e-05;спиридон;спиридоныч
спиридоньевич;М;24;2.978105009198684e-07;спиридоний;спиридоньевич
спиридоньевна;Ж;24;2.978105009198684e-07;спиридоний;спиридоньевна
спиридоньич;М;24;2.978105009198684e-07;спиридоний;спиридоньич
станимирович;М;1000;1.2408770871661182e-05;станимир;станимирович
станимировна;Ж;1000;1.2408770871661182e-05;станимир;станимировна
станимирыч;М;1000;1.2408770871661182e-05;станимир;станимирыч
станиславович;М;306000;0.003797083886728322;станислав;станиславович
станиславовна;Ж;306000;0.003797083886728322;станислав;станиславовна
станиславич;М;306000;0.003797083886728322;станислав;станиславич
